1 1 15032.0
2 1 20579.0
3 1 26206.0
4 2 31814.0
5 2 37196.0
6 4 42454.0
7 3 47783.0
8 3 52944.0
9 3 58044.0
10 6 63246.0
11 4 68267.0
12 5 73423.0
13 3 78374.0
14 2 83455.0
15 1 88444.0
16 1 93727.0
17 2 98698.0
18 2 103600.0
19 4 108428.0
20 3 113359.0
21 2 118397.0
22 1 123463.0
23 2 128434.0
24 2 133483.0
25 4 138413.0
26 4 143222.0
27 8 148319.0
28 8 153237.0
29 8 158218.0
30 8 163276.0
31 16 168333.0
32 16 173300.0
33 32 178152.0
34 27 183128.0
35 27 188375.0
36 25 193303.0
37 28 198292.0
38 25 203198.0
39 26 208233.0
40 28 213267.0
41 48 218303.0
42 46 223446.0
43 53 228500.0
44 54 233580.0
45 59 238517.0
46 50 243517.0
47 53 248410.0
48 60 253327.0
49 64 258321.0
50 58 263286.0
51 57 268099.0
52 50 273031.0
53 62 278027.0
54 73 283150.0
55 72 288137.0
56 68 292999.0
57 65 298052.0
58 85 302948.0
59 83 307989.0
60 85 313094.0
61 87 318214.0
62 89 323142.0
63 89 328014.0
64 80 332991.0
65 94 337949.0
66 87 343007.0
67 89 348042.0
68 77 353057.0
69 80 358160.0
70 78 363180.0
71 69 368149.0
72 64 372967.0
73 64 378109.0
74 70 383168.0
75 86 388176.0
76 73 393062.0
77 59 398102.0
78 55 403032.0
79 57 408061.0
80 73 412935.0
81 71 417892.0
82 101 422891.0
83 108 427712.0
84 140 432563.0
85 117 437450.0
86 115 442345.0
87 99 447292.0
88 105 452108.0
89 108 457155.0
90 133 462118.0
91 117 467195.0
92 106 472231.0
93 98 476890.0
94 97 481718.0
95 119 486520.0
96 129 491586.0
97 155 496491.0
98 145 501384.0
99 131 506418.0
100 110 511591.0
101 99 516421.0
102 93 521452.0
103 94 526209.0
104 96 531198.0
105 114 536235.0
106 124 541091.0
107 131 545995.0
108 126 551127.0
109 134 556000.0
110 126 560766.0
111 133 565539.0
112 132 570639.0
113 136 575609.0
