0 1 15299.0
1 2 20394.0
2 2 25493.0
3 4 30622.0
4 4 35700.0
5 4 40865.0
6 3 45982.0
7 5 50962.0
8 4 56167.0
9 3 61243.0
10 6 66470.0
11 6 71786.0
12 12 76760.0
13 12 82020.0
14 20 87102.0
15 16 92063.0
16 27 97220.0
17 22 102379.0
18 30 107467.0
19 31 112647.0
20 38 117959.0
21 51 123151.0
22 55 128211.0
23 56 133180.0
24 55 138161.0
25 54 143535.0
26 64 148629.0
27 81 153778.0
28 87 158822.0
29 103 163747.0
30 109 168615.0
31 110 173683.0
32 119 178659.0
33 116 183616.0
34 117 188730.0
35 133 193667.0
36 153 198698.0
37 160 203747.0
38 185 208688.0
39 205 213766.0
40 231 218740.0
41 262 223480.0
42 260 228590.0
43 244 233571.0
44 232 238569.0
45 244 243719.0
46 265 248925.0
47 325 254065.0
48 337 258935.0
49 374 263967.0
50 356 268950.0
51 359 273824.0
52 343 278936.0
53 351 283988.0
54 416 289000.0
55 438 294028.0
56 477 298908.0
57 488 303845.0
58 514 309055.0
59 476 314002.0
60 474 319115.0
61 467 324041.0
62 518 329056.0
63 528 334110.0
64 573 339040.0
65 632 343848.0
66 729 348743.0
67 768 353461.0
68 811 358377.0
69 736 363264.0
70 740 368062.0
71 779 372825.0
72 867 377654.0
73 984 382376.0
74 1071 387053.0
75 1017 392084.0
76 955 397042.0
77 925 401865.0
78 980 406691.0
79 1022 411460.0
80 1094 416345.0
81 1107 421068.0
82 1241 425878.0
83 1310 430606.0
84 1265 435419.0
85 1266 440085.0
86 1331 444807.0
87 1306 449407.0
88 1371 454089.0
89 1500 458637.0
90 1566 463154.0
91 1679 467831.0
92 1628 472492.0
93 1611 477106.0
94 1564 481897.0
95 1624 486475.0
96 1727 491222.0
97 1879 495718.0
98 1864 500569.0
99 1834 499939.0
100 1839 499517.0
101 1707 498985.0
102 1712 498548.0
103 1701 498041.0
104 1697 497601.0
105 1600 497167.0
106 1599 496701.0
107 1648 496200.0
108 1665 495764.0
109 1627 495277.0
110 1612 494866.0
111 1600 494396.0
112 1613 493963.0
113 1634 493473.0
114 1704 492954.0
115 1772 492419.0
116 1806 491933.0
117 1737 491445.0
118 1735 490972.0
119 1729 490490.0
120 1723 490008.0
121 1764 489475.0
122 1809 488928.0
123 1829 488477.0
124 1825 487909.0
125 1977 487341.0
126 2015 486731.0
127 1964 486220.0
128 1898 485654.0
129 1958 485124.0
130 1898 484600.0
131 1889 484055.0
132 1945 483446.0
133 2109 482838.0
134 2052 482321.0
135 1931 481778.0
136 1937 481211.0
137 2056 480587.0
138 2102 480011.0
139 2093 479418.0
140 2054 478861.0
141 2074 478170.0
142 2256 477536.0
143 2287 476885.0
144 2237 476262.0
145 2142 475721.0
146 2078 475088.0
147 2185 474446.0
148 2336 473728.0
149 2450 473044.0
150 2322 472443.0
151 2244 471779.0
152 2229 471218.0
153 2173 470566.0
154 2262 469942.0
155 2331 469230.0
156 2350 468575.0
157 2369 467889.0
158 2429 467201.0
159 2458 466518.0
160 2491 465746.0
161 2526 465102.0
162 2494 464318.0
163 2590 463645.0
164 2658 462752.0
165 2797 462016.0
166 2813 461143.0
167 2880 460418.0
168 2780 459612.0
169 2747 458908.0
170 2732 458101.0
171 2729 457354.0
172 2680 456596.0
173 2719 455781.0
174 2806 455028.0
175 2776 454172.0
176 2876 453376.0
177 2821 452649.0
178 2597 452001.0
179 2562 451179.0
180 2816 450372.0
181 2962 449411.0
182 3113 448573.0
183 2972 447738.0
184 2879 446987.0
185 2768 446230.0
186 2685 445525.0
187 2697 444719.0
188 2895 443851.0
189 2978 442953.0
190 3066 442066.0
191 3027 441270.0
192 2892 440412.0
193 2893 439701.0
194 2860 438796.0
195 2919 438048.0
196 2845 437188.0
197 2983 436376.0
198 2960 435480.0
199 3066 434572.0
200 3133 433749.0
201 3080 432856.0
202 3088 432055.0
203 3088 431114.0
204 3137 430289.0
205 3116 429338.0
206 3214 428450.0
207 3275 427406.0
208 3248 426671.0
209 3044 425685.0
210 3248 424886.0
211 3326 423749.0
212 3555 422793.0
213 3632 421642.0
214 3715 420703.0
215 3528 419715.0
216 3405 418869.0
217 3400 417844.0
218 3502 416836.0
