161,49708.857
162,50734.571
163,52383.429
164,53069.429
165,55468
166,57580.429
167,58330.143
168,60903.857
169,62118.143
170,62874
171,64440.714
172,64136.857
173,64705.429
174,64754.429
175,64771.857
176,65073.143
177,65321.286
178,64981
179,66232
180,65962.143
181,65611.286
182,65493.857
183,65179.143
184,64703.286
185,64665.286
186,63314.429
187,62585.571
188,61257.286
189,58482.571
190,58024.429
191,56585.143
192,55432.143
193,54755.286
194,55613
195,56668.571
196,58245.143
197,57457.143
198,57556.143
199,56370.286
200,57729.714
201,56017.571
202,53234.571
203,51243.429
204,49511.571
205,48244.857
206,47213.429
207,44067.286
208,43048.857
209,42713.571
210,42122.429
211,41788.429
212,41234.571
213,42082.286
214,41827
215,41624
216,41715.286
217,41719.143
218,41694.143
219,41347.286
220,40658.714
221,40850.429
222,40809.143
223,40320.429
224,39034.571
225,36863.143
226,35874.286
227,35010.143
228,34549.143
229,34893
230,36295.714
231,37521.571
232,38922.286
233,39737.143
234,40489
235,41365.571
236,41266.571
237,41655.429
238,41492.429
239,41628.714
240,42041.857
241,42610.429
242,42085.571
243,41858.143
244,40698.571
245,41462
246,42109.571
247,41674.286
248,41371.429
249,42193.143
250,43068.429
251,42845.571
252,42818.571
253,43181.429
254,44687.857
255,46327.571
256,46617.714
257,47466.429
258,49345.143
259,50251.714
260,51014.429
261,52228.714
262,53151.571
263,55144
264,55109.857
265,55969.286
266,59516.714
267,61263.714
268,61674.286
269,63710.857
270,65613.571
271,68842.857
272,70199.571
273,69676.286
274,71812.857
275,75395
276,77244.857
277,79733.571
278,81333.571
279,83413
280,85966
281,92646.714
282,94762.143
283,100038.286
284,103608.286
285,109294.286
286,115241
287,120629.571
288,122307.143
289,128885
290,133301.429
291,140895.143
292,146150.571
293,149156.143
294,154267.286
295,158170.714
296,161819.143
297,166506.286
298,169767.571
299,172040
300,173056
301,176879
302,178312.429
303,179453.286
304,168667.286
305,170473.143
306,168924.857
307,167775.714
308,164100.286
309,167434.143
310,169851.571
311,184562.714
312,187571.714
313,195229.857
314,200983.571
315,206580.286
316,210656
317,214014
318,216093.143
319,216921.143
320,216708.571
321,218644.429
322,220854.571
323,220666.571
324,222976.714
325,223667.571
326,225101.429
327,221721.714
328,221947.286
329,220358.429
330,217537.714
331,215497.857
332,211575.714
333,193035.429
334,197062.857
335,188827.571
336,184926.429
337,184803.143
338,184430.286
339,198786.857
340,206170
341,214084.429
342,223833.143
343,225535.143
344,229425.286
345,235183.429
346,231732.571
347,250605.143
348,247900
349,249174.286
350,251761.857
351,250428.286
352,246081.857
353,238450.714
354,230367.857
355,223524.286
356,218610.429
357,209745.429
358,200317.429
359,194424.857
360,188269
361,180457.714
362,175072
363,169771.714
364,168035.857
365,167374.571
366,162746.714
367,158926
368,155177.714
369,151160.429
370,147217.429
371,146570.143
372,141999
373,137247
374,131633.714
375,126571.857
376,121804.857
377,118469
378,112452.429
379,109069.286
380,105228.571
381,102472
382,98094.429
383,94462.143
384,91308
385,87444.714
386,82424.571
387,78522.571
388,73688.143
389,70058.714
390,67610.429
391,65772.857
392,65718.143
393,67748.286
394,68618.571
395,69394.286
396,69448.286
397,69087.714
398,68586.571
399,67899
400,65652.571
401,64591.571
402,63346.714
403,62237.714
404,60792.714
405,59380.714
406,58358.714
407,58069.286
408,56667.429
409,55674.143
410,54950.714
411,54130.429
412,53627.857
413,55025
414,54741.143
415,55101.714
416,55060.286
417,54867
418,55261.143
419,54689.143
420,54106.143
421,54059.571
422,57977.571
423,58888.429
424,60957.571
425,61698.571
426,63252.571
427,65870.429
428,67041.143
429,64399.571
430,65743.286
431,65287.429
432,65387.714
433,64224.571
434,64515
435,64683.857
436,65641.571
437,66075
438,67709.571
439,68535.429
440,69882.429
441,69051.714
442,71719.857
443,71625.143
444,70720.286
445,70182.286
446,68045.429
447,67544.286
448,67440.714
449,64713.714
450,63174.143
451,62142.429
452,59644.286
453,59561.571
454,58256.429
455,55433.857
456,54036
457,52735.714
458,51587.571
459,50846.143
460,49985.143
461,49403.286
462,49794.857
463,48397
464,47058.857
465,45306.714
466,43903.429
467,42030.857
468,40948.429
469,39136.571
470,38084.857
471,36676.857
472,35575.143
473,34699.286
474,34019.571
475,33296.714
476,32243.714
477,31326.857
478,30409.571
479,29154.143
480,27246
481,25895.714
482,25338.429
483,24829.286
484,24220.571
485,23509.143
486,23043
487,22120.143
488,21006.429
489,20100.143
490,17789
491,17282.286
492,16164.714
493,14955.143
494,14323.429
495,14651.571
496,14471
497,15625.571
498,14478.143
499,14741.571
500,14250
501,15277.571
502,14362.857
503,14257.429
504,13883.571
505,13586.429
506,12633.714
507,12157.857
508,11626.429
509,11610.429
510,11561.143
511,11436.143
512,11409.714
513,11516.429
514,11904.714
515,12348.571
516,12403.429
517,12358.429
518,12785.286
519,12261
520,12626.714
521,12725.429
522,13483.143
523,12888.143
524,12827.286
525,12121.286
526,14369.857
527,15071.143
528,15896.429
529,18451.429
530,19105.429
531,20166.143
532,23209.714
533,23719.429
534,25310.571
535,26878.857
536,31129.286
537,31667.286
538,32962.286
539,35785.429
540,37651.857
541,39989.714
542,43508.429
543,49713.714
544,51713.857
545,52643.286
546,57078.857
547,60711.714
548,64361.429
549,66709.286
550,76681.571
551,78740.857
552,80995.286
553,85505.286
554,90062.857
555,94323.143
556,99503.143
557,108176.571
558,110825.286
559,109371.714
560,116948.571
561,119873.571
562,127017.571
563,132140.429
564,128520.429
565,129634.429
566,131253.714
567,136734
568,141250.286
569,143192.429
570,144539.286
571,146547.571
572,148582.286
573,148027.143
574,150773.286
575,151666.714
576,152502.857
577,157256.714
578,157035.286
579,155661.714
580,156441.286
581,158797
582,162395.143
583,165854.429
584,164167
585,164002.286
586,164607.714
587,165552.571
588,142840.143
589,151694.714
590,149018.714
591,147528.857
592,146809.571
593,146951.143
594,145907
595,168005
596,153779.286
597,153553.286
598,152340.571
599,149242.286
600,148270.143
601,148021.286
602,140028
603,136370.286
604,130693.714
605,126499
606,121635.429
607,119874.429
608,121170.429
609,118383.429
610,117762.857
611,115528
612,113209.143
613,110075.429
614,108363.714
615,107128
616,105084.857
617,102607.714
618,101469.286
619,100058
620,96788.857
621,95460.714
622,94790.857
623,87938.143
624,90191
625,89601
626,87533.286
627,84407.429
628,84626.571
629,83508
630,83870.143
631,79604.571
632,77189.143
633,75893.857
634,73970.714
635,72913.143
636,71125.857
637,72711.286
638,70988.286
639,72478.714
640,72169.714
641,71990.571
642,72280.429
643,74203
644,74253.143
645,74501.714
646,72069.714
647,72923.714
648,73147
649,73253.857
650,73865.714
651,73517.429
652,74803.857
653,76284
654,72704.143
655,79580.286
656,80850.714
657,80123.429
658,83807.286
659,84821.714
660,87247.143
661,94892
662,92334.286
663,92519.429
664,93664.857
665,95212.857
666,95816.143
667,95652
668,85491.429
669,74889.143
670,72203.571
671,72670.429
672,78680.571
673,82400
674,86032.571
675,100340.571
676,115472.714
677,121128
678,122807.286
679,121629.286
680,121044.143
681,122857.143
682,120460.857
683,120753.571
684,119360.286
685,118939.714
686,120025.571
687,120251.143
688,119377.714
689,122112.286
690,126692.857
691,129823.857
692,135040.143
693,142957
694,152063.143
695,165982
696,184310.571
697,190127.857
698,189441.571
699,204860.857
700,242892.571
701,268257.714
702,305042.571
703,350544.286
704,387176.857
705,400561.714
706,416083.857
707,497187.571
708,561418.857
709,582319.857
710,614643.714
711,667018.714
712,698355.714
713,722939.857
714,764671.857
715,759474.429
716,797226.857
717,800853.857
718,801220.286
719,802374
720,801181
721,700201.714
722,749306.571
723,762078.857
724,743605.714
725,738405.714
726,723047.143
727,707063
728,741533.429
729,661799.571
730,612258.857
731,580468.714
732,548845.429
733,532113.429
734,508777.714
735,455648
736,435573.714
737,389197.714
738,355624.714
739,322719.286
740,313440.857
741,297383.714
742,269910.286
743,242331.857
744,222371
745,210609.714
746,187509.143
747,180711.571
748,173857.286
