1	1.111
2	1.162
3	1.763
4	2.473
5	3.462
6	5.212
7	7.687
8	9.947
9	13.675
10	17.892
11	21.684
12	25.752
13	31.519
14	36.837
15	42.722
16	47.049
17	51.726
18	58.5
19	67.201
20	73.407
21	79.276
22	84.794
23	89.532
24	93.548
25	95.47
26	95.017
27	96.616
28	97.534
29	96.116
30	94.985
31	93.064
32	92.206
33	89.724
34	87.175
35	86.577
36	86.06
37	85.56
38	86.811
39	85.575
40	87.05
41	88.576
42	88.272
43	89.335
44	89.51
45	86.867
46	86.288
47	85.244
48	83.366
49	84.488
50	83.174
51	82.222
52	82.387
53	82.367
54	81.557
55	80.776
56	77.286
57	76.33
58	73.986
59	71.909
60	71.225
61	69.434
62	69.177
63	68.275
64	67.853
65	67.636
66	68.982
67	68.144
68	69.132
69	68.678
70	68.207
71	66.892
72	67.628
73	66.023
74	65.438
75	63.647
76	62.161
77	62.513
78	63.601
79	63.135
80	62.601
81	63.401
82	63.96
83	63.669
84	64.07
85	63.003
86	62.54
87	62.627
88	61.28
89	61.827
90	62.467
91	62.236
92	63.983
93	64.428
94	65.37
95	67.652
96	70.22
97	72.546
98	75.435
99	78.483
100	81.158
101	86.478
102	92.259
103	96.057
104	101.146
105	107.371
106	111.286
107	118.009
108	121.951
109	125.992
110	132.876
111	139.916
112	142.236
113	144.108
114	148.443
115	149.217
116	155.353
117	158.935
118	161.464
119	168.664
120	174.851
121	178.166
122	184.993
123	188.174
124	191.625
125	197.375
126	199.192
127	200.28
128	201.152
129	202.531
130	201.009
131	202.068
132	198.883
133	199.337
134	200.356
135	197.929
136	195.623
137	196.469
138	197.01
139	196.574
140	194.587
141	190.821
142	186.807
143	181.966
144	178.653
145	171.158
146	167.669
147	163.6
148	162.71
149	162.797
150	163.703
151	159.034
152	159.697
153	156.219
154	158.832
155	155.72
156	152.89
157	148.157
158	146.881
159	143.153
160	139.921
161	132.75
162	131.085
163	128.958
164	128.935
165	126.828
166	125.94
167	126.543
168	125.787
169	125.627
170	125.686
171	125.2
172	125.87
173	123.992
174	123.517
175	125.012
176	125.144
177	123.807
178	118.625
179	112.482
180	109.381
181	105.943
182	104.75
183	103.928
184	105.208
185	109.916
186	115.092
187	117.285
188	121.199
189	121.845
190	122.296
191	124.037
192	131.606
193	131.708
194	131.782
195	132.576
196	132.161
197	133.238
198	132.9
199	124.824
200	126.359
201	126.499
202	125.876
203	128.74
204	130.441
205	129.676
206	132.36
207	133.15
208	138.159
209	143.733
210	144.357
211	147.096
212	151.471
213	152.524
214	155.571
215	159.317
216	162.024
217	167.539
218	168.294
219	169.774
220	180.932
221	185.125
222	186.659
223	191.594
224	197.067
225	208.309
226	213.795
227	213.623
228	219.993
229	226.906
230	233.202
231	240.649
232	243.655
233	262.105
234	269.781
235	291.506
236	302.383
237	318.913
238	331.332
239	347.531
240	351.98
241	367.24
242	372.983
243	391.098
244	406.322
245	428.942
246	446.342
247	455.427
248	473.572
249	483.584
250	495.013
251	506.564
252	514.232
253	519.235
254	523.771
255	528.731
256	533.772
257	538.014
258	503.919
259	508.237
260	497.947
261	495.119
262	489.129
263	494.451
264	502.779
265	550.536
266	561.016
267	586.89
268	604.478
269	619.215
270	634.94
271	643.429
272	646.827
273	649.551
274	650.091
275	652.881
276	652.367
277	646.077
278	656.437
279	660.042
280	665.494
281	654.769
282	654.789
283	657.081
284	651.857
285	644.605
286	625.138
287	558.819
288	573.727
289	559.902
290	549.335
291	549.93
292	551.471
293	568.829
294	592.953
295	624.729
296	647.498
297	651.603
298	666.746
299	676.058
300	694.589
301	754.455
302	738.292
303	740.488
304	753.773
305	750.47
306	740.01
307	721.811
308	699.73
309	673.261
310	657.702
311	627.014
312	605.287
313	584.898
314	566.768
315	544.779
316	531.526
317	511.544
318	514.987
319	502.476
320	489.568
321	479.096
322	468.774
323	456.597
324	448.416
325	441.189
326	427.436
327	413.878
328	394.289
329	380.233
330	363.747
331	354.141
332	334.974
333	326.501
334	315.097
335	307.395
336	292.694
337	285.397
338	274.761
339	259.254
340	245.141
341	234.378
342	218.784
343	210.088
344	203.365
345	199.885
346	200.627
347	204.572
348	206.557
349	210.07
350	208.949
351	205.819
352	203.364
353	204.688
354	198.279
355	194.601
356	190.181
357	186.166
