1 1 15287.0
2 1 20939.0
3 1 26538.0
4 1 31811.0
5 1 37332.0
6 2 42528.0
7 2 47901.0
8 4 52910.0
9 4 58081.0
10 4 63172.0
11 4 68252.0
12 8 73176.0
13 7 78149.0
14 8 83118.0
15 10 88200.0
16 16 93309.0
17 20 98227.0
18 26 103225.0
19 28 108350.0
20 48 113349.0
21 38 118296.0
22 42 123208.0
23 63 128035.0
24 65 132827.0
25 80 137904.0
26 78 142735.0
27 88 147823.0
28 89 152879.0
29 98 157709.0
30 108 162499.0
31 112 167546.0
32 119 172492.0
33 117 177451.0
34 148 182378.0
35 158 187428.0
36 177 192187.0
37 182 197106.0
38 181 201889.0
39 183 206941.0
40 213 211838.0
41 237 216765.0
42 270 221595.0
43 275 226575.0
44 305 231302.0
45 304 236217.0
46 324 241305.0
47 346 246046.0
48 372 250846.0
49 403 255844.0
50 416 260669.0
51 446 265429.0
52 418 270414.0
53 439 275380.0
54 447 280085.0
55 476 285068.0
56 499 289984.0
57 500 294861.0
58 547 299585.0
59 578 304430.0
60 614 309188.0
61 674 313979.0
62 656 318816.0
63 679 323569.0
64 684 328586.0
65 759 333464.0
66 762 338228.0
67 763 342996.0
68 769 347910.0
69 846 352653.0
70 942 357346.0
71 961 362229.0
72 968 367075.0
73 987 371740.0
74 1038 376495.0
75 1073 381112.0
76 1083 385750.0
77 1086 390506.0
78 1145 395211.0
79 1185 400100.0
80 1168 404843.0
81 1197 409633.0
82 1158 414361.0
83 1230 419201.0
84 1350 423949.0
85 1429 428648.0
86 1394 433151.0
87 1413 437841.0
88 1531 442249.0
89 1709 446699.0
90 1767 451356.0
91 1870 455859.0
92 1838 460304.0
93 1755 464952.0
94 1857 469650.0
95 1891 473957.0
96 2057 478338.0
97 2055 482636.0
98 1979 486978.0
99 1937 491240.0
100 2023 495810.0
101 2113 500444.0
102 2193 504746.0
103 2170 509053.0
104 2262 513537.0
105 2372 517740.0
106 2500 522050.0
107 2588 526365.0
108 2634 530731.0
109 2597 535087.0
110 2576 539486.0
111 2591 543840.0
112 2772 548006.0
113 2876 552230.0
114 3020 556489.0
115 3004 560759.0
116 2943 564863.0
117 2895 569238.0
118 2910 573404.0
119 3059 577666.0
120 3088 582063.0
121 3189 586220.0
122 3283 590528.0
123 3346 594567.0
124 3392 598612.0
125 3442 602853.0
126 3656 606988.0
127 3603 611065.0
128 3635 615164.0
129 3517 619293.0
130 3634 623434.0
131 3909 627472.0
132 3988 631266.0
133 3978 634981.0
134 4097 638964.0
135 4092 642774.0
136 4169 646622.0
137 4228 650344.0
138 4351 654269.0
139 4402 657891.0
140 4394 661669.0
141 4371 665374.0
142 4445 669146.0
143 4457 672720.0
144 4686 676346.0
145 4614 680113.0
146 4590 683879.0
147 4664 687685.0
148 4768 691177.0
149 4819 694910.0
150 4934 698596.0
151 5041 702240.0
152 5001 705829.0
153 4995 709408.0
154 5091 712962.0
155 5244 716477.0
156 5398 719988.0
157 5500 723669.0
158 5635 727049.0
159 5848 730462.0
160 6015 733943.0
161 6020 737109.0
162 5919 740373.0
163 6009 743775.0
164 6092 747372.0
165 6121 750625.0
166 6309 754008.0
167 6361 757193.0
168 6554 760687.0
169 6592 763857.0
170 6694 767038.0
171 6749 770340.0
172 6780 773384.0
173 7016 776278.0
174 7024 779523.0
175 6992 782541.0
176 7214 785754.0
177 7219 788865.0
178 7294 791826.0
179 7722 794643.0
180 7976 797327.0
181 7897 800212.0
182 7754 803180.0
183 7709 806263.0
