1 1 14951.0
2 2 20589.0
3 2 25988.0
4 4 31520.0
5 3 36767.0
6 5 41997.0
7 4 47116.0
8 3 52270.0
9 6 57398.0
10 5 62451.0
11 9 67560.0
12 8 72556.0
13 16 77621.0
14 12 82620.0
15 16 87594.0
16 15 92611.0
17 23 97651.0
18 21 102630.0
19 23 107744.0
20 32 112860.0
21 35 117797.0
22 46 122584.0
23 42 127740.0
24 48 132729.0
25 52 137548.0
26 53 142409.0
27 62 147267.0
28 73 152252.0
29 88 157080.0
30 100 162032.0
31 118 167287.0
32 124 172265.0
33 121 177265.0
34 149 182193.0
35 167 187375.0
36 188 192294.0
37 222 197474.0
38 246 202089.0
39 257 207038.0
40 290 212036.0
41 296 216836.0
42 355 221812.0
43 339 226674.0
44 371 231561.0
45 336 236464.0
46 358 241314.0
47 340 246452.0
48 375 251123.0
49 422 255894.0
50 423 260820.0
51 421 265522.0
52 481 270385.0
53 489 275131.0
54 481 280089.0
55 474 284972.0
56 542 289836.0
57 534 294776.0
58 555 299474.0
59 636 304457.0
60 699 309233.0
61 711 313948.0
62 681 318730.0
63 717 323540.0
64 783 328251.0
65 812 333008.0
66 792 337940.0
67 813 342691.0
68 866 347460.0
69 888 352125.0
70 927 356853.0
71 924 361544.0
72 968 366269.0
73 972 370746.0
74 970 375445.0
75 1061 380104.0
76 1052 384728.0
77 1090 389335.0
78 1081 394019.0
79 1197 398929.0
80 1218 403516.0
81 1295 408151.0
82 1288 412895.0
83 1312 417642.0
84 1279 422239.0
85 1314 426823.0
86 1435 431515.0
87 1457 436210.0
88 1650 440830.0
89 1654 445337.0
90 1711 450041.0
91 1625 454550.0
92 1656 459024.0
93 1664 463420.0
94 1805 467956.0
95 1860 472469.0
96 2020 476787.0
97 2089 481305.0
98 2120 485823.0
99 2078 490462.0
100 2084 494947.0
101 2213 499276.0
102 2305 503542.0
103 2313 507846.0
104 2292 512245.0
105 2273 516616.0
106 2362 521097.0
107 2422 525510.0
108 2470 529776.0
109 2546 534131.0
110 2679 538462.0
111 2603 542793.0
112 2553 547056.0
113 2645 551480.0
114 2752 555560.0
115 2849 559768.0
116 2815 564077.0
117 2734 568318.0
118 2706 572525.0
119 2842 576631.0
120 3024 580962.0
121 3117 585133.0
122 3071 589662.0
123 3031 593905.0
124 3119 598096.0
125 3144 602020.0
126 3416 606123.0
127 3569 610215.0
128 3587 614335.0
129 3644 618176.0
130 3667 622412.0
131 3695 626434.0
132 3840 630378.0
133 3949 634451.0
134 4089 638435.0
135 4035 642261.0
136 4139 646183.0
137 4217 649877.0
138 4172 653801.0
139 4280 657627.0
140 4183 661428.0
141 4215 665281.0
142 4316 669092.0
143 4535 672811.0
144 4778 676350.0
145 4893 679968.0
146 5138 683519.0
147 5049 687146.0
148 4908 690927.0
149 4877 694706.0
150 5052 698255.0
151 5212 701923.0
152 5261 705287.0
