1 1 14985.0
2 1 20555.0
3 1 26112.0
4 1 31512.0
5 1 36657.0
6 2 41823.0
7 2 47126.0
8 4 52189.0
9 4 57355.0
10 8 62256.0
11 7 67255.0
12 13 72489.0
13 10 77710.0
14 8 82838.0
15 12 87780.0
16 13 92827.0
17 22 97889.0
18 21 102785.0
19 24 107811.0
20 23 112716.0
21 25 117713.0
22 29 122850.0
23 35 127845.0
24 32 132667.0
25 34 137572.0
26 40 142513.0
27 45 147539.0
28 53 152430.0
29 59 157402.0
30 66 162394.0
31 83 167446.0
32 95 172300.0
33 128 177122.0
34 138 182197.0
35 145 187259.0
36 130 192170.0
37 164 197010.0
38 163 202057.0
39 191 207155.0
40 205 212241.0
41 238 217048.0
42 245 221831.0
43 227 226705.0
44 240 231785.0
45 272 236723.0
46 297 241675.0
47 314 246464.0
48 326 251333.0
49 336 256289.0
50 340 261340.0
51 373 266314.0
52 374 271173.0
53 435 276096.0
54 484 281075.0
55 508 285987.0
56 499 290866.0
57 489 295725.0
58 513 300779.0
59 573 305589.0
60 618 310472.0
61 655 315408.0
62 680 320243.0
63 683 324918.0
64 705 329679.0
65 743 334511.0
66 797 339110.0
67 836 344058.0
68 812 348899.0
69 791 353575.0
70 850 358371.0
71 927 363223.0
72 959 368032.0
73 908 372686.0
74 941 377471.0
75 981 382125.0
76 1065 386916.0
77 1091 391761.0
78 1012 396556.0
79 992 401223.0
80 1018 405954.0
81 1106 410834.0
82 1217 415590.0
83 1283 420098.0
84 1287 424610.0
85 1309 429337.0
86 1355 433841.0
87 1441 438299.0
88 1504 442950.0
89 1612 447484.0
90 1645 452084.0
91 1576 456561.0
92 1589 461075.0
93 1542 465700.0
94 1591 470120.0
95 1702 474589.0
96 1758 479184.0
97 1909 483582.0
98 1935 488220.0
99 1809 492525.0
100 1813 491980.0
101 1793 486613.0
102 1780 481401.0
103 1738 475957.0
104 1689 470654.0
105 1660 465387.0
106 1598 460143.0
107 1575 454845.0
108 1592 449541.0
109 1541 444220.0
110 1480 439017.0
111 1463 433886.0
112 1469 428672.0
113 1524 423436.0
114 1601 418101.0
115 1638 412926.0
116 1669 407534.0
117 1596 402337.0
118 1536 397000.0
119 1588 391965.0
120 1599 386772.0
121 1601 381716.0
122 1621 376335.0
123 1605 371325.0
124 1465 366296.0
125 1476 361452.0
126 1521 356216.0
127 1525 351264.0
128 1507 346155.0
129 1428 341043.0
130 1349 336096.0
131 1303 330992.0
132 1340 325976.0
133 1357 320725.0
134 1397 315757.0
135 1321 310560.0
136 1381 305594.0
137 1396 300380.0
138 1347 295416.0
139 1299 290580.0
140 1358 285710.0
141 1355 280876.0
142 1350 275886.0
143 1394 270978.0
144 1432 266079.0
145 1368 261282.0
146 1298 256527.0
147 1290 251609.0
148 1228 246965.0
149 1150 242230.0
150 1155 237580.0
151 1216 232859.0
152 1236 228436.0
153 1250 223985.0
154 1279 219439.0
155 1300 214684.0
156 1255 209990.0
157 1265 205402.0
158 1196 201071.0
159 1077 196720.0
160 1082 192280.0
161 1061 187910.0
162 1030 183523.0
163 1012 179093.0
164 1042 174879.0
165 946 170600.0
166 885 166361.0
167 911 162279.0
168 874 158175.0
169 937 154246.0
170 947 150361.0
171 996 146358.0
172 976 142374.0
173 952 138605.0
174 960 134663.0
175 1012 131037.0
176 968 127317.0
177 948 123836.0
178 881 120371.0
179 809 116882.0
180 808 113414.0
181 840 110127.0
182 833 106841.0
183 848 103430.0
184 837 100089.0
185 783 97060.0
186 765 93879.0
187 773 90848.0
188 719 87981.0
189 656 85082.0
190 612 82258.0
191 581 79630.0
192 579 77034.0
193 531 74520.0
194 463 72066.0
195 404 69591.0
196 388 67320.0
197 381 65161.0
198 349 62954.0
199 326 60679.0
200 307 58648.0
201 293 56796.0
202 273 54926.0
203 286 53051.0
204 287 51172.0
205 259 49292.0
206 238 47664.0
207 219 45977.0
208 226 44302.0
209 205 42743.0
210 175 41192.0
211 156 39816.0
212 135 38253.0
213 153 36985.0
214 146 35676.0
215 176 34479.0
216 165 33359.0
217 165 32184.0
218 143 31134.0
219 133 30034.0
220 119 28904.0
221 106 27849.0
222 104 26981.0
223 102 26160.0
224 96 25328.0
225 96 24605.0
226 102 23801.0
227 115 22926.0
228 109 22161.0
229 93 21416.0
230 84 20696.0
